feature,target,spearman_rho,p_value,n,abs_rho
distance_km,att_2-6h,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
park_MNDWI_core_minus_outer,coh_2-7d,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
park_WATER_FRAC_core_minus_outer,att_6-18h,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
surface_water_core_advantage,coh_18-30h (diurnal),-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
surface_water_core_advantage,coh_diurnal,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
wet_core_advantage,att_2-6h,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
wet_mid_advantage,coh_18-30h (diurnal),-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
wet_mid_advantage,coh_diurnal,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
wet_outer_advantage,coh_7-14d,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
wet_outer_advantage,coh_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
WATER_FRAC_contrast_persistence,att_7-14d,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dMNDWI_mid_minus_outer,coh_18-30h (diurnal),-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dMNDWI_mid_minus_outer,coh_diurnal,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_inner_minus_outer,att_6-18h,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_inner_minus_outer,coh_18-30h (diurnal),-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_inner_minus_outer,coh_diurnal,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_mid_minus_outer,coh_18-30h (diurnal),-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_mid_minus_outer,coh_diurnal,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDWI_ring_250_500,att_short,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dWATER_FRAC_ring_500_1000,att_6-18h,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
park_MNDWI_core_minus_outer,coh_18-30h (diurnal),0.28571428571428575,0.4927262450169573,8,0.28571428571428575
park_MNDWI_core_minus_outer,coh_diurnal,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
park_WATER_FRAC_core_minus_outer,coh_18-30h (diurnal),-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
park_WATER_FRAC_core_minus_outer,coh_diurnal,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
surface_water_outer_advantage,att_6-18h,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
out_WATER_FRAC_core_minus_outer,coh_2-7d,0.26837252006084666,0.5204409776823383,8,0.26837252006084666
out_WATER_FRAC_core_minus_outer,coh_7-14d,0.26837252006084666,0.5204409776823383,8,0.26837252006084666
out_WATER_FRAC_core_minus_outer,coh_long,0.26837252006084666,0.5204409776823383,8,0.26837252006084666
NDWI_contrast_persistence,coh_2-7d,0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_mid_minus_outer,att_18-30h (diurnal),0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_mid_minus_outer,att_diurnal,0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_mid_minus_outer,att_long,0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_250_500,att_18-30h (diurnal),0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_250_500,att_diurnal,0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_500_1000,att_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_500_1000,coh_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_500_1000,coh_6-18h,-0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_500_1000,coh_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
dMNDWI_ring_500_1000,coh_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_inner_minus_outer,att_7-14d,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_inner_minus_outer,coh_7-14d,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_inner_minus_outer,coh_long,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_mid_minus_outer,att_18-30h (diurnal),0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_mid_minus_outer,att_diurnal,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_mid_minus_outer,att_long,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_ring_0_250,coh_2-7d,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDWI_ring_250_500,att_long,0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_inner_minus_outer,coh_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_inner_minus_outer,coh_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_ring_0_250,coh_6-18h,-0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_ring_0_250,coh_short,-0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_ring_250_500,att_2-7d,0.261904761904762,0.530922861565801,8,0.261904761904762
dWATER_FRAC_ring_500_1000,coh_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
