feature,target,spearman_rho,p_value,n,abs_rho
green_mid_advantage,coh_6-18h,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
green_mid_advantage,coh_short,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
built_outer_advantage,coh_18-30h (diurnal),-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
built_outer_advantage,coh_diurnal,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_inner_minus_outer,att_18-30h (diurnal),0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_inner_minus_outer,att_diurnal,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_mid_minus_outer,att_short,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_mid_minus_outer,coh_7-14d,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_mid_minus_outer,coh_long,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_ring_500_1000,coh_18-30h (diurnal),0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDBI_ring_500_1000,coh_diurnal,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDVI_inner_minus_outer,att_6-18h,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDVI_mid_minus_outer,coh_18-30h (diurnal),0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDVI_mid_minus_outer,coh_diurnal,0.28571428571428575,0.4927262450169573,8,0.28571428571428575
dNDVI_ring_250_500,att_short,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
green_contrast_persistence,att_short,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
green_contrast_persistence,coh_7-14d,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
green_contrast_persistence,coh_long,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
green_mid_advantage,att_short,-0.28571428571428575,0.4927262450169573,8,0.28571428571428575
built_contrast_persistence,att_long,-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDBI_inner_minus_outer,att_2-7d,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDBI_mid_minus_outer,att_7-14d,0.261904761904762,0.530922861565801,8,0.261904761904762
dNDVI_mid_minus_outer,att_18-30h (diurnal),-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDVI_mid_minus_outer,att_diurnal,-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDVI_mid_minus_outer,att_long,-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDVI_ring_0_250,coh_2-7d,-0.261904761904762,0.530922861565801,8,0.261904761904762
dNDVI_ring_250_500,att_long,-0.261904761904762,0.530922861565801,8,0.261904761904762
green_contrast_persistence,att_7-14d,-0.261904761904762,0.530922861565801,8,0.261904761904762
green_core_advantage,coh_2-7d,-0.261904761904762,0.530922861565801,8,0.261904761904762
green_mid_advantage,att_long,-0.261904761904762,0.530922861565801,8,0.261904761904762
built_contrast_persistence,att_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
built_contrast_persistence,att_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
built_core_advantage,coh_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
built_core_advantage,coh_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDBI_ring_0_250,coh_18-30h (diurnal),0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDBI_ring_0_250,coh_diurnal,0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_inner_minus_outer,att_2-6h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_inner_minus_outer,att_7-14d,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_mid_minus_outer,att_6-18h,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_ring_0_250,att_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_ring_0_250,att_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
dNDVI_ring_250_500,coh_2-7d,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
green_core_advantage,att_18-30h (diurnal),-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
green_core_advantage,att_diurnal,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
green_mid_advantage,coh_2-7d,-0.2380952380952381,0.5701563208157683,8,0.2380952380952381
built_contrast_persistence,att_2-6h,-0.2142857142857143,0.6103444156452669,8,0.2142857142857143
dNDVI_inner_minus_outer,coh_2-6h,0.2142857142857143,0.6103444156452669,8,0.2142857142857143
distance_km,coh_2-6h,-0.2142857142857143,0.6103444156452669,8,0.2142857142857143
park_NDVI_core_minus_outer,coh_7-14d,-0.2142857142857143,0.6103444156452669,8,0.2142857142857143
park_NDVI_core_minus_outer,coh_long,-0.2142857142857143,0.6103444156452669,8,0.2142857142857143
out_NDVI_core_minus_outer,att_6-18h,0.19518001458970666,0.6432255386372303,8,0.19518001458970666
out_NDVI_core_minus_outer,att_short,0.19518001458970666,0.6432255386372303,8,0.19518001458970666
built_mid_advantage,coh_6-18h,0.19047619047619052,0.6514014957024814,8,0.19047619047619052
built_mid_advantage,coh_short,0.19047619047619052,0.6514014957024814,8,0.19047619047619052
built_outer_advantage,att_18-30h (diurnal),-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
built_outer_advantage,att_diurnal,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_mid_minus_outer,att_18-30h (diurnal),0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_mid_minus_outer,att_diurnal,0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_ring_250_500,coh_6-18h,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_ring_250_500,coh_short,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_ring_500_1000,att_18-30h (diurnal),0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDBI_ring_500_1000,att_diurnal,0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDVI_inner_minus_outer,att_long,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDVI_ring_0_250,att_2-7d,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDVI_ring_500_1000,coh_18-30h (diurnal),-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
dNDVI_ring_500_1000,coh_diurnal,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
distance_km,att_18-30h (diurnal),-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
distance_km,att_diurnal,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
distance_km,coh_6-18h,-0.19047619047619052,0.6514014957024814,8,0.19047619047619052
